id_departamento,nombre,domicilio,mail,fecha_fundacion
42133,Bib.Pop. José Grassi,Libertad s/n y P. Moreno 0,vanpraetbiblioteca@yahoo.com.ar,1980-01-01
42133,Bib.Pop. Alberto Cortez,Esther de Monmany 489,,1979-02-20
42133,Bib.Pop. Florentino Ameghino,Calle 2 516,bibmartini@hotmail.com,1919-07-07
42133,Bib.Pop. Mariano Moreno,Mariano Moreno 331,,1980-01-01
42133,Bib.Pop.Mun. Ing. Luis Luiggi,Gob.Centeno 110,bibliotecaingenieroluiggi@hotmail.com,1948-07-04
42133,Bib.Pop. D.F.Sarmiento,Uruguay 0,margaretsos@hotmail.com,1920-07-09
42133,Bib. Pop. Sebastián Dalmasso,Escuela Hogar Nº 50 0,gildarodriguez_73@hotmail.com,1994-06-04
42133,Bib.Pop. Presidente Avellaneda,Sarmiento 1551,,1910-05-01
42035,Bib.Pop. San Martín,España 954,bibliosm@cospec.com.ar,1932-12-03
42154,Bib.Pop. Mun. Juan Río de Quehue,Jorge A.Villa s/n,,1990-12-15
42140,Bib.Pop. Toay,Sarmiento esq. Roque Saenz Peña 0,bibliotecatoay@cpenet.com.ar,1921-11-21
42147,Bib.Pop. Pedro Arata,San Martín 236,biblioarata@yahoo.com.ar,1931-08-16
42147,Bib.Pop. Juan B. Justo,Juan B.Berisso 23 0,bibliotecatrenel@yahoo.com.ar,1926-08-30
42154,Bib.Pop. D.F.Sarmiento,Viamonte 43,bibpopataliva@yahoo.com.ar,1934-08-13
42154,Bib.Esc. Pop. Alfredo Suarez Verdier,Don Bosco s/n 0,biblioteca_sv@yahoo.com.ar,1943-08-11
42154,Bib.Pop. Florentino Ameghino,Avellaneda 450 0,biflora.me@hotmail.com,1922-02-22
42154,Bib.Pop.Esc. Escuela Nº 164,Balcarce 173,biblioacha@yahoo.com.ar,1980-01-01
46007,Bib.Pop. Pedro I. de Castro Barros,San Martín 650,,1915-04-28
46014,Bib.Pop. Mariano Moreno,9 de Julio 59,bibliotecamarianomoreno@gmail.com,
46014,Bib.Pop. Juan Bautista Alberdi,Velez Sarfield 1000,,1914-02-01
46014,Bib.Inf.Pop. Tte.Coronel Marcelino Reyes,Dalmacio Velez Sarsfield 759 0,bmarcelinoreyes@gmail.com,1980-01-01
46014,Bib.Pop. Juan Ramirez de Velazco,Hipólito Yrigoyen 91,,1956-06-02
46014,Cen. Cult. y Bib. Pop. Ciudad de los Naranjos,Av. Ramon Navarro 1150,bibliociudadnar@hotmail.com,1980-01-01
46014,Bib.Pop. Darío Santillán,Colombia 2364,,2003-10-11
46021,Bib. Pop. María Esther Brizuela de Bazán,Castro Barros  s/n 0,,1980-01-01
46021,Bib.Pop. Pedro I. de Castro Barros,Castro Barros s/n,,1927-11-27
46021,Bib.Pop. Gob. Dr. B. de la Vega,Don Alvaro s/n frente a la plaza.,,1934-10-24
46021,Bib.Pop. e Inf. Sarmiento,Ruta Nacional N° 75 0,,1933-09-03
46035,Bib.Pop. Mitre,Majul Ayan 129,enriquealbertostoller@hotmail.com,1921-06-13
46042,Bib.Pop. Joaquín V. González,J. V. González 250 0,biblioteca026@gmail.com,1903-09-22
46042,Bib.Pop. Domingo Faustino Sarmiento,Ortíz de Ocampo 196,,1955-11-28
46042,Bib.Pop. Vichigasta,Guillermo Iribarren s/n,,2001-09-13
46028,Bib.Pop. José Hernández,Av. 24 de Septiembre,,1999-11-10
46049,Bib.Pop. Pedro I. de Castro Barros,Av.J.Facundo Quiroga s/n,,1914-10-24
46056,Bib.Pop. Gral. V. Peñaloza,Calle Nº 12 y Ruta Provincial Nº 29,,1946-04-17
46063,Bib.Pop. Juan Facundo Quiroga,Av. 25 de Mayo S/N,,1947-11-17
46063,Bib.Pop. D.F.Sarmiento,Castro Barros 300,,1908-12-15
46126,Bib.Pop. Dardo de la Vega Díaz,Carlos María Alvarez 348,,1935-10-01
46119,Bib.Pop. Pastor de la Colina Villafañe,Ruta Nacional Nro. 40,,1980-01-01
50007,Bib.Pop. Juventud en acción,Ej.de los Andes Mza.30 C.5,,1992-11-30
50021,Bib.Pop. Presbítero P. C. Arce,Pje. San Cristobal 1766,ifsapaag@hotmail.com,1914-05-10
50007,Bib.Pop. Casa por la memoria y la cultura popular,Dr. Luis Agote 541,,1999-09-16
50021,Bib.Pop. PABLITO GONZALEZ,Velez Sarfield  y Puerto Argentino,,2002-04-16
50014,Bib.Pop. Antonio Dimarco,Humberto Artaza 361,bibliotecadimarco@yahoo.com.ar,1940-12-08
50014,Bib.Pop. Gral. C. M. de Alvear,Laprida 232 0,bibliotecadeoeste@hotmail.com ,1928-08-05
50014,Bib.Pop. Escritores Alvearenses,"Calle ""L""  s/n 0",bibescritoresalvearenses@gmail.com,1994-01-10
50014,Bib.Pop. D.F.Sarmiento,Dr. Ricardo Piérola 267,bp2131sarmiento@yahoo.com.ar,1935-04-28
50028,Bib. Pop. Ta Te Ti,Dr. Luis Agote s/n 0,,2009-03-27
50028,Bib.Pop. Daniel Talquenca de Guaymallén,Dorrego 2809,,2011-05-18
50028,Bib.Pop. El bermejo,Avellaneda 4123,,2001-07-07
50028,Bib. Pop. Jesús Nazareno,Carrizal 5997,bipo_jnazareno@yahoo.com.ar,1980-01-01
50028,Bib.Pop. Rodeo de la cruz,Bandera de los Andes 8956,,1980-01-01
50035,Bib. Pop. Ingeniero Giagnoni,Santos Lugares 36,,1980-01-01
50035,Bib.Pop. Pedro José Bustos,Fray Luis Beltran 167,bip3057@gmail.com,1970-10-08
50035,Bib.Pop. Santa Rosa,Calle Santa Teresita y Remedios de Escalada,,1980-01-01
50049,Bib.Pop. Escritores Mendocinos,Democracia y Bv.Los Ceibos - Bº Ujemvi 0,,1996-07-09
50049,Bib. Pop. Mirta Vivante,M B C 16 0,bibliotecapmvivante@yahoo.com.ar,1995-08-02
50049,Bib.Pop. Francisco Manino,Monseñor Verdaguer 1079,,1999-04-01
50049,Bib.Pop. Palabras del corazón,San Juan 2305,,1980-01-01
50007,Bib.Pop. Libros Abiertos para la sociedad,San Miguel esq. Lemos W.,bplibrosabiertosmza@gmail.com,2008-06-30
50049,Bib.Pop. del Saber del Pueblo y su Cultura,Sargento Cabral 2725,noemi84@live.com.ar,2008-11-01
50056,Bib.Pop. Tomás Godoy Cruz,Dr. Moreno S/N 0,bibliotecatomasgcruzcosta@hotmail.com,1926-08-29
50049,Bib.Pop. Francisco Montalto,Ruta 40 - Km 42,,1980-01-01
50056,Bib.Pop. Tres de Mayo,Ruta 36 Km 3,,1980-01-01
50056,Bib.Pop. José A. Pujadas,Fray Luis Beltran 55,biblioteca_pujadas@hotmail.com,1971-04-29
50063,Bib. Pop. Chacras de Coria,Viamonte 5191,bibliochacras@yahoo.com.ar,1996-10-19
50063,Bib.Pop. Virgen de la Carrodilla,Manuel A. Sáenz 8251,bibliocarrodilla@live.com.ar,1996-03-29
50063,Bib.Pop. Las Compuertas,Ruta Panamericana Nº 82 Km 21,bibliolascompuertas@gmail.com,1980-01-01
50063,Bib.Pop.Mun. Juan Bautista Alberdi,República del Líbano 418,bibliopmalberdi@yahoo.com.ar,1911-05-25
50063,Bib. Pop. Benito Juárez,J.F. Cobos s/n 0,biblio_benitojuarez@yahoo.com.ar,1991-11-20
50063,Bib.Pop. Armando Tejada Gómez,Camino del Puma,,1980-01-01
50070,Bib.Pop. Alfonsina Storni,Pedro Bataglia 57,,1980-01-01
50070,Bib. Pop. General Gutiérrez,Carril Gómez 35,bibliotecagutierrez@gmail.com,1998-01-05
50070,Bib.Pop. Lucila Barrionuevo de Bombal,Ruta Provincial 50 4800,bibliotecapopularlucilabombal@hotmail.com,1995-11-16
50077,Bib.Pop.Mun. José Hernández,Av.Rufino Ortega 768 0,,1993-11-12
50084,Bib.Pop. Angélica Z. de Catena,Ruta Prov.Nº 62 0,,1980-01-01
50084,Bib.Pop. Bernardino Rivadavia,Av. España 56,bip692@hotmail.com,1915-05-30
50091,Bib.Pop. Mariano Moreno,San Martín y Cisterna 0,bpmmorenochilecito@yahoo.com.ar,1947-11-24
50091,Bib.Pop. Profesor Dionisio Chaca,Belgrano 56,bibliotecadionisiochaca@gmail.com,1986-09-06
50091,Bib.Pop. Dr. Faustino B. Gil,San Martín 440,,1993-01-02
50091,Bib. Pop. Joaquín di Genaro,Pedro Castro s/n 0,bibdigenaro@yahoo.com.ar,1992-07-10
50091,Bib.Pop. Maestro Pedro Azín de San Carlos,Independencia 107,biblioteca_pedro_azin@hotmail.com,2005-06-15
50098,Bib. Pop. Ricardo Rojas,Pirovano 100,bibliotecarojasmza@hotmail.com,1980-01-01
50098,Bib.Pop. Julio A. Roca,Garibaldi 22/28 0,bibliopop.julioaroca@gmail.com,1980-01-01
50098,Bib.Pop. Tres porteñas de San Martín,Bayo esq. Figueroa,,1980-01-01
50105,Bib.Pop. Dolina Salas,Santa María de Oro y Lavalle 0,,1980-01-01
50105,Bib.Pop. Francisco Peñasco,Av.Bartolomé Mitre 1233 0,bibliotecafranciscopenasco@yahoo.com.ar,1926-11-26
50105,Bib.Pop. Carolina Paponet de Suter,Av.Hipólito Irigoyen y El Chañaral,,1980-01-01
50105,Bib.Pop. Manuela Lara,Julio Ballofet,labibliotecadelallave_ml@yahoo.com.ar,1998-07-20
50105,Bib. Pop. Esperanza de nuestros lectores,Ejército de las Andes y Arancibia 0,,2004-05-17
50105,Bib.Pop. Cultura,Córdoba s/n 0,bibpop1576@yahoo.com.ar,1932-06-19
50105,Bib.Pop. Salto de las Rosas,Sarmiento 0,saltodelasrosasbiblioteca@yahoo.com.ar,1993-08-17
50105,Bib.Pop. Mariano Moreno,B. de Irigoyen 148,,1919-03-30
50105,Bib.Pop. Derly R. Calderón,Tirasso 300,bpderly@yahoo.com.ar,1992-08-12
50105,Bib.Pop. Manuel Belgrano,Federico Cantoni S/N ex Escuela Armada Argentina,,1992-11-19
50105,Bib.Pop. Manuel Belgrano de El Nihuil,Gral Sabio,,1980-01-01
50105,Bib.Pop. Maestro Antonio Isaac Quiroga,Ruta Provincial 160,,1980-01-01
50105,Bib.Pop. Práxedes Garde de Arizu,Emilio Civit Oeste 44,,2009-03-17
50105,Bib.Pop. Fray F. Inalican,Los Andes 455,,1980-01-01
50112,Bib. Pop. Marcelo Humberto Cirot,Boulevard Los Damascos 0,bibliotecacirot@gmail.com,2002-06-15
50112,Bib.Pop. Tulio Pusterla,E.Civit 104,,1980-01-01
50098,Bib.Pop. de Alto Verde,Ruta Provincial 50 km 1026,bibloaltoverde@yahoo.com.ar,1980-01-01
50021,Bib.Pop. Tomás Godoy Cruz,Punilla,,1980-01-01
50126,Bib.Pop. Mirador de Las Estrellas,Dr. Ernesto Mathos 52,bibliotecapopulartupungato@gmail.com,2003-03-03
50119,Bib.Pop. Antonio Fernández,Santos Rodríguez s/n,,1980-01-01
50119,Bib.Pop. Segundo Manuel Esteves,Alem 670,bibliotecapopularesteves@gmail.com,1997-07-09
50119,Bib.Pop. Vista Flores,9 de Julio 25,bibliotecapopularvistaflores@yahoo.com.ar,1987-03-21
54119,Bib.Pop. Victoriano E. Cardozo,Primeros Colonizadores 140,bibcardozo@yahoo.com.ar,1994-06-01
54119,Bib.Pop. 23 de Septiembre,Av.Los Inmigrantes s/n 0,bibpop3336@yahoo.com.ar,1994-06-04
54007,Bib.Pop. María Magdalena Deautier,Demetrio Terleski s/n 0,,2000-07-21
54014,Bib.Pop. Aristóbulo del Valle,Av.de las Américas 815,,1990-06-18
54014,Asoc.Civ.Bib.Pop. José Hernández,Fray Luis Beltrán 0,,2000-09-18
54014,Asoc.Bib.Pop. Arturo U. Illia,Calle pincipal 0,,1980-01-01
54021,Bib.Pop.Mun. Bernardino Rivadavia,San R.González y R.S.Peña,,1980-01-01
54021,Bib. Pop. El Urunday,Lote 1 manz - f Centro civico 0,bibliotecapopularelurunday@gmail.com,2021-08-23
54021,Bib.Pop. Sarmiento,Av. M. Belgrano 450,,1979-10-18
54021,Bib.Pop. San Martín,"Ruta Provincial 103, Lote 33",,2012-09-10
54028,Bib.Pop. Posadas,Córdoba 218 0,bibposadas@arnetbiz.com.ar,1913-12-13
54028,Bib.Pop. El palomar del R.C.de V.URQ.,España  3056 0,,1975-05-03
54028,Bib.Pop. Granadero Chepoya,Junín 2238,bibliotecapopularchepoya@gmail.com,1994-03-09
54028,Bib. Pop. José Ramos,Av. Blas parera 6911,,1997-04-22
54028,Bib.Pop. San Miguel,103,,1980-01-01
54028,Bib.Pop. Sur Argentino,Península de Valdez 3950,bpsurargentino@yahoo.com,2001-10-13
54028,Asoc.Vecinal Barrio Parque 2 de abril,calle N° 111 5677,,1980-01-01
54035,Asoc.Civ.Bib.Pop. Bartolome Mitre,Bartolomé Mitre 385,,1911-06-02
54042,Bib.Pop. Eldorado,San Luis 195,bibliotecaeldorado@hotmail.com,1968-04-09
54049,Bib.Pop. Jorge Luis Borges,Av.Corrientes s/n,,1980-01-01
54049,Bib.Pop.Esc. de F. Soberanía nacional,Nicolás Yapeguay 0,,1980-01-01
54056,Bib.Pop. Gabriela Mistral,Corrientes y Lavalle-Escuela de Frontera 0,,1980-01-01
54063,Bib.Pop. Arandu Roga,Avda. 20 de junio s/n,,1980-01-01
54063,Bib.Pop.Pub. Victoria Aguirre,Victoria Aguirre 271,,1996-12-01
54063,Bib.Pop. Alma Guaraní,San Martín s/n 0,,2015-07-15
54070,Bib.Pop. Mejor pasar,25 de Mayo s/n 0,bpmejorpasar@hotmail.com.ar,1997-11-22
54077,Bib.Pop.Mun. Nicolás A. Petcoff,Timbo 275,bibpetcoff@yahoo.com.ar,1994-12-07
54077,Bib.Pop. Horacio Quiroga de Puerto Rico,Estrada 70,bibliotecahoracioquiroga@live.com,1962-06-15
54084,Bib.Pop. D.F.Sarmiento,Cte. Andrecito s/n 0,,1978-10-25
54084,Bib.Pop. Horacio Quiroga,Horacio Quiroga 1665,bibliotecahquir@yahoo.com.ar,1980-01-01
54084,Bib.Pop.Tec. Roque G. de Santa Cruz,Av. El Libertador 1274,,1980-01-01
54091,Bib.Pop. D.F.Sarmiento,Gobernador Barreyro 610,bibpopsarmiento@yahoo.com.ar,1946-09-09
54091,Bib. Pop. Vamos a leer,Saavedra 0,bibleer@yahoo.com.ar,2002-03-13
54091,Bib.Pop. Yapeyú,Lote 105- Sección B,,1980-01-01
54098,Asoc.Bib.Pop. Ernesto Sábato,Aconcagua 460,popularsabato@gmail.com,2000-08-21
54098,Bib.Pop. Patricias argentinas,Irigoyen 569 0,,1910-05-02
54105,Bib.Pop. Del Conocimiento al Saber,Avda. San Martín y Entre Ríos 0,,1980-01-01
54105,Bib.Pop. Dr. Bernardo Elvira,Roque González 798,,1980-01-01
54112,Bib. Pop. Thay Morgenstern,San Martín 826,bibliopopu.sanpedro@gmail.com,2004-05-11
54084,Bib.Pop. Oñondive,Marco Paz,,1980-01-01
54056,Bib.Pop.Esc. Aída Simonetti de Ocampo,Escuela  Nº 127,,1980-01-01
58007,Bib.Pop. Juan Benigar,Cristian Jouvert 621,,1993-10-20
58007,Bib.Pop.Esc. Miguel A. Camino,Villegas 472,,1980-01-01
58007,Bib.Pop. Maestro Galeano,Sin dirección,,1980-01-01
58014,Bib. Pop. San Patricio del Chañar,Av. Bvard. Maiten Mza.2 Nº 48 0,bibliotecachanar@yahoo.com.ar,1997-12-02
58021,Bib.Pop. Quintú C´Me Raquizuam (Buscando Buenos Pensamientos),Zingoni 1,bibliotecaquintu@yahoo.com.ar,1980-01-01
58042,Bib.Pop. Coronel J. M. Olascoaga,25 de Mayo y Pío Gardin,bibliotecaolascoaga_chosmalal@yahoo.com.ar,1980-01-01
58042,Bib.Pop. Barrio Uriburu,San Eduardo y A.Yupanqu,,1980-01-01
58042,Bib.Pop. Cuenca del Curi Leuvu,Pública s/n 0,,1980-01-01
58042,Bib.Pop. Martín Torres,San Martín s/n,,1980-01-01
58028,Bib.Pop. Calquin Mapu,Perito Moreno 57,,1980-01-01
58035,Bib.Pop. Jorge Fonseca,Santo Domingo 148,,1999-06-10
58035,Bib.Pop. Carlos H. Rodríguez,Roca 356,bibliotecachrodriguez@gmail.com,1958-10-22
58035,Bib.Pop. Buta Ruca,"Bloque 10 P.B 1º piso, Dto C. 0",butaruca@yahoo.com.ar,1987-07-26
58035,Bib.Pop. María E. Tejada de Lastra,Nahuel Huapi y Aluminé 0,,1994-03-08
58035,Bib.Pop. Kimn,San Juan Bosco y Mosconi,,1994-12-10
58035,Bib.Pop. María Eva Duarte,Pcial.Saez y Misiones,,1996-07-24
58035,Bib.Pop. Ceferino Contreras,Maestros Neuquinos-Elordi,,1997-10-21
58035,Bib.Pop. Juan Bautista Alberdi,Avda. Argentina 844,bibliotecajbalberdi@gmail.com,1928-11-10
58035,Bib.Pop. Ruca Limay,Leguizamon y G.Mistral 0,bibliolimay@yahoo.com.ar,1989-04-29
58035,Bib.Pop. Segundo Vazquez,Pdre.Milanesio 1369,,1994-12-21
58035,Bib.Pop. Julio Cortázar,2  Casa 1 0,bpjcortazar@yahoo.com.ar,1980-01-01
58035,Bib.Pop. Suyai Mapu,Domuyo 1620,suyaimapu@yahoo.com.ar,1980-01-01
58035,Bib.Pop. Darío Millain,Alcorta 1372,dario.millain@gmail.com,1980-01-01
58035,Bib.Pop. Amaranto Suarez,San Luis 1290,,1980-01-01
58035,Bib.Pop. Eliel Aragon,Gob. Asmar 1835,biblioeliel@gmail.com,1990-11-07
58035,Bib.Pop. Gob. Angel Edelman,Calle 5 esq. 3 0,bibliotecaedelman@yahoo.com.ar,1980-01-01
58035,Bib.Pop. Homero Manzi,Winter 930,,1980-01-01
58035,Bib.Pop. Kique Sánchez Vera,Rosario 361,bibliopopularkiquesanchezvera@gmail.com,1993-04-01
58035,Bib.Pop. Hugo M. Berbel,San Rafael esq. P. El Inca 0,info.biblioberbel@gmail.com,1993-06-12
58035,Bib.Pop. Escritores Neuquinos,Fco. Armas 0,bpescritoresneuquinos@gmail.com,1994-09-23
58035,Bib.Pop. Enrique Rocca,Santa Teresa 1761,,1993-04-07
58035,Bib.Pop. Irma Cuña,Asia 530,biblioteca_irmac@yahoo.com.ar,1980-01-01
58035,Bib.Pop. Gran Neuquén,Novella,bib.granneuquen@hotmail..com,1997-02-05
58035,Bib.Pop. Rodolfo Walsh,Beliisle 2046,,1980-01-01
58035,Bib. Pop. Monseñor Jaime de Nevares,Batilana 1230,bibliotecadenevares@yahoo.com.ar,2002-07-25
58035,Bib.Pop. Libertador General José de San Martín,Río Atuel 206,bgsmartin@hotmail.com,2001-12-13
58035,Bib.Pop. Luis Topo Oliva Asociación Civil,Remigio Bosch 1665,,2002-07-24
58035,Bib. Pop. Pehuen - Barrio Alta Barda,Los Tulipanes 1665,,1980-01-01
58035,Bib.Pop. Huilliches,San Martín 4512,Biblioteca.popular.huilliches@gmail.com,2004-04-12
58035,Bib. Pop. Salomón,Chajarí 2670,bibliotecapopularsalomon@hotmail.com,2003-03-01
58035,Bib.Pop. Abuela Bertogna de Barrio Nuevo,Lanín 440,,2003-10-24
58035,Bib.Pop. Espacio de Libertad,San Martín 6141,bibliopopespaciodelibertad@yahoo.com.ar,1980-01-01
58035,Bib.Pop. Hueupines,Copahue s/n,,1987-09-15
58035,Bib.Pop.Mun. Asoc.A. Bca.J. Benigar,Av.San Martín 801,bibliojuanbenigar@hotmail.com,1980-01-01
58035,Bib.Pop. Valentín Sayhueque,Chaco 729,bibliotecavalentinsayhueque@hotmail.com,1980-01-01
58035,Bib.Pop. Malvinas argentinas,Río Varvarco 75,bibliomalargen@hotmail.com,1980-01-01
58035,Bib.Pop. D.F.Sarmiento,Quimelen,,1980-01-01
58035,Bib.Pop. América,Av.San Martín 1088,,1980-01-01
58035,Bib.Pop. Carmen Mellado,Misiones 60,bibliocarmen.mellado@gmail.com,1993-08-16
58035,Bib.Pop. 15 de junio,Santiago del Estero 875,biblioteca15dejunio@hotmail.com,2002-06-12
58049,Bib.Pop. de Front. Dr. G Alvarez,Cnel. Suarez 420,bpgalvarez@yahoo.com.ar,1983-08-12
58056,Bib.Pop. 9 de Julio,T. G. Roca 1223,bp9jul@smandes.com.ar,1917-11-04
58056,Bib.Pop. 4 de Febrero,Bibliotecas populares 72,,1987-06-09
58056,Bib.Pop. Ruca Trabun,Leopoldo Rodriguez s/n 0,,1980-01-01
58056,BIb. Pop. La Cascada,Bartolomé Mitre s/n 0,,2006-01-23
58063,Bib.Pop. Loncopue,Gob.Rodriguez-M.Belgrano s/n,,1981-08-28
58070,Bib.Pop. Osvaldo Bayer,Los Maquis 33,,1991-11-25
58077,Bib.Pop. Mariano Moreno,C.C.R.E.,,1980-01-01
58077,Bib.Pop. La corona,El Cerezo y 0,,1985-11-22
58077,Bib.Pop. Cerro Los Quiques,Av.Pedernera y Av.Raul Urrutia,bipopclq@yahoo.com.ar,1980-01-01
58084,Bib.Pop. Chochoy Mallin,Av.San Martín s/n,,1980-01-01
58084,Bib.Pop. Bernardino Rivadavia,San Martín s/n 0,bibliotecaphuecu@hotmail.com,1942-05-25
58091,Bib.Pop. José Fernández,Escuela Albergue 271,bibpopjfernandez@hotmail.com,2005-03-10
58091,Bib.Pop.Mun. Don Elias Sapag,Neuquén 275,,1980-01-01
58098,Bib. Pop. Pedro Néstor Jaramillo,"Calle sin nombre, Manzana 5B, Lote J",,2000-05-08
58105,Bib.Pop. Palighuen,Av.del Trabajo s/n y Acceso Av.San Martín,,1985-09-23
58112,Bib.Pop. Elordi,Doctora de la Vega 487 0,,1916-05-12
58112,Bib.Pop. La Libroteca,Avda. 12 de julio 470,,1998-07-09
62091,Bib.Pop. Bernardino Rivadavia,Julio A.Roca 161,bibliotecapopularjacobacci@yahoo.com.ar,1931-05-10
62091,Bib.Pop. Presbítero Raúl Entraigas,Independencia,,1980-01-01
62007,Bib. Pop. Próspero Entraigas,Manzana 471 Lote 2 0,,1990-03-23
62007,Bib.Pop.Pub.Mun. J. B. Campastro,Mauricio Blanco 519,,1980-01-01
62007,Bib.Pop. Bartolomé Mitre,Colón 498 0,biblioteca.mitre@yahoo.com.ar,1906-01-31
62007,Bib.Pop. Del niño,Harosteguy 68,bibliotecadelninio@hotmail.com,1990-07-14
62007,Bib. Pop. Pablo Neruda,French 236,bibliotecapabloneruda@live.com.ar,2004-04-09
62014,Bib.Pop. Pedro Garro Vidal,Avda. Laure S/N y San Martín 0,bibliotecapgv@yahoo.com.ar,1980-01-01
62014,Bib.Pop. Nicolás Avellaneda,Nicolás Palacios 365,bibliotecachoelechoel@yahoo.com.ar,1918-10-01
62014,Bib.Pop. Coronel Belisle,San Martín 0,,1980-01-01
62014,Bib.Pop. El arte es realidad,Av.Roca s/n 0,elarteesrealidad@yahoo.com.ar,1980-01-01
62014,Bib.Pop. Dr. Victor Molina,Independencia 812,bibliotecalamarque@hotmail.com,1985-12-03
62014,Bib.Pop. Pablo A. Pizzurno,Avellaneda 350,bibliopizzurnobeltran@gmail.com,1942-01-25
62021,Bib.Pop. D.F.Sarmiento,Av.San Martín y Roca 0 PB,bibliotecasarmiento@elbolson.com,1932-12-11
62021,Bib.Pop. Dr. Venzano,Madre Teresa s/n- 0,,1980-01-01
62021,Asoc.Bib. Asoc. Bca. Sarmiento,Centro Civico s/n 0,secretaria@bibliotecasarmiento.com.ar,1928-03-21
62021,Bib.Pop. Aime Paine,Aime Paine 211,,1990-03-05
62021,Bib.Pop. Francisco Lera,Avda. 9 de Julio 972,,1997-01-27
62021,Bib.Pop. Dr. Francisco Pascasio Moreno,"Avda. Ezequiel Bustillo Km 10,300 0",bibliofranciscomoreno@yahoo.com.ar,1986-09-11
62021,Bib. Pop. Ruca Quimn,B° Ada M.Elflein 0 PB,aliciainchauspe@bariloche.com.ar,1999-04-24
62021,Bib. Pop. Jorge Luis Borges,Plaza del Barrio El Condor 0,biblioborges@hotmail.com,1980-01-01
62021,Bib.Pop. Carilafquen,Parque Nacional Nahuel Huapi 314,labiblio.bibliotecaries@gmail.com,2007-05-01
62028,Bib.Pop. Gral. Conesa,Julio A.Roca 368 0,bibliotecageneralconesa@gmail.com,1905-02-28
62035,Bib. Pop. Quimun,2 53,,1980-01-01
62035,Bib.Pop. Las Tunas,Sarmiento 0,,1980-01-01
62042,Bib.Pop. Naciones americanas,R.Saenz Peña 274,,1970-07-01
62042,Bib.Pop. El hogar del lector,Catamarca 313,,1980-01-01
62042,Bib.Pop. Felisa P. de Porcel,El Fortín s/n 0,,1970-03-26
62042,Bib.Pop. Carlos Guido Spano,Av.Roca 231,biblio5saltos@hotmail.com,1932-09-15
62042,Bib.Pop. Mundo feliz,Fernández Oro 1342,biblioteca_mundo_feliz@yahoo.com.ar,1997-05-09
62042,Bib.Pop. Bernardino Rivadavia,Mengelle 575,,1932-09-29
62042,Bib.Pop. Presbítero R. Entraigas,Los Alelies 232,bibliotecaraulentraigas@hotmail.com,1984-05-25
62042,Bib. Pop. Escritores Patagónicos,Cobian 1040,bibliotecaescritora@gmail.com,1980-01-01
62042,Bib.Pop. Fernando Jara,España 1740,,2000-03-10
62042,Bib.Pop. Isabel Cordero de Durán,Avda. Río Negro 391,bibliopopulardecordero@yahoo.com.ar,1980-01-01
62042,Bib.Pop. Amigos del libro,Lavin 250,bpamigosdellibro@hotmail.com,1974-05-03
62042,Bib.Pop. Julio A. Roca,San Martín 875,bibliotecapopularroca@gmail.com,1936-04-29
62042,Bib.Pop. Crecer,Urquiza 2648,bipocre@hotmail.com,1980-01-01
62042,Bib.Pop. Ruca Quilcatuve,Av.Viterbori 4695,,1980-01-01
62042,Bib.Pop. Los niños primeros,Las Glicinas y Villegas 0,lesniniesprimero@gmail.com,1980-01-01
62042,Bib.Pop. Ruca Hueney,Paraná 2487-250 A y B,,1980-01-01
62042,Bib.Pop. Raihuen,Santa Cruz  Bº 827 Viv. 760,,1980-01-01
62042,Bib.Pop. Amancay,Las Retamas s/n 0,amancaybibliotecapopular@yahoo.com.ar,1980-01-01
62042,Bib.Pop. El sembrador - J. Sabino Rojas,Nazareno Ercolani,,1999-05-18
62042,Bib. Pop. Lucía Epullan,Alem 2311,bibliopopluciaepullan@yahoo.com.ar,1980-01-01
62042,Bib. Pop. La Rivera,604 58,bibliorivera@yahoo.com.ar,1980-01-01
62042,Bib.Pop. Quintun,Bartolomé Mitre 5340,,1987-09-21
62042,Bib.Pop. Julio Cortázar,Neuquén 1729,bibliotecapopjuliocortazar@hotmail.com,2004-05-01
62042,Bib.Pop. Dr. José Velasco,Sarmiento 849,,1965-08-11
62042,Bib.Pop. Casa de Amigos,Vinter y Rochdale-Ex.Est FF.CC 0,,1994-12-21
62042,Bib.Pop. Alborada Mapuche,Ing.C.Cipolletti 49,,1980-01-01
62042,Bib.Pop. Mariano Moreno,Monseñor Esandi 44,,1935-12-19
62042,Bib.Pop. Ricardo Rojas,Chacra 92 Lote 4-Zona rural 0,BPRICARDOROJAS@HOTMAIL.COM,1971-06-20
62042,Bib. Pop. Malvinas Argentinas,"Ranqueles Entrada 4, Local 5 y 6 0",,1997-11-27
62056,Asoc.Bib.Pop. Ñorquinco,Avda. San Martín y Pasaje s/Nombre 0,bibliotecanorquinco@gmail.com,1980-01-01
62056,Bib.Pop. Puchincheff,San Martín,,1980-01-01
62063,Bib.Pop. D.F.Sarmiento,Moreno 628,,1930-05-04
62070,Bib.Pop. Mariano Giménez,Sayhueque 0,bibliotecapilcaniyeu@yahoo.com.ar,1980-01-01
62077,Bib.Pop. Comandante L. Piedrabuena,Villa Regina 589,,1984-08-17
62077,Bib. Pop. Puerto del Este,Saco Viejo y 11 de octubre 0,bibliotecapuertodeleste@outlook.com,2006-10-24
62077,Bib.Pop. Munic. Cincuentenario,San Martín 467,bibliotecacincuentenario@yahoo.com.ar,1955-07-10
