Unnamed: 4,Unnamed: 8,Unnamed: 9,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
02102,INSTITUTO DE TIEMPO LIBRE Y RECREACION,AVDA. SANTA FE 2778 RECOLETA ,,,,
02108,PONCIANO VIVANCO,OLIDEN 2851 VILLA LUGANO ,,,1,
02112,REPUBLICA DE NICARAGUA,BAZURCO 2551 VILLA PUEYRREDON ,,,1,
02115,ESC. DE COM. Nº 16 GABRIELA MISTRAL DE 07,JULIAN ALVAREZ 123 VILLA CRESPO ,,,,1
02106,ESCUELA SUPERIOR DE ENFERMERIA CECILIA GRIERSON,JUAN B. AMBROSETTI 601 CABALLITO ,,,,
02108,ESCUELA SUPERIOR DE ENFERMERIA CECILIA GRIERSON,POLA 4215 VILLA LUGANO ,,,,
02106,ESCUELA DEL PARQUE,BOGOTA 123 CABALLITO ,1,1,1,
02115,ESCUELA DEL SIGLO NUEVO,OLLEROS 3855 CHACARITA ,,,1,
02115,IFTS Nº 16 DE 14,"GARCIA, TEODORO 3899 CHACARITA ",,,,
02106,JIC Nº 03 LA PORTENA DE 07,YERBAL 1548 CABALLITO AVDA. RIVADAVIA 6065,1,1,,
02107,TOMAS SANTA COLOMA,SANTANDER 1150 PARQUE CHACABUCO ,,,1,
02108,JIC N° 02 DE 13,AVDA. TTE. GRAL. DELLEPIANE 4750 VILLA LUGANO ,1,1,,
02107,JIC N° 03 DE 08,SARAZA 1353 PARQUE CHACABUCO ,,1,,
02112,COLEGIO Nº 16 GUILLERMO RAWSON DE 15,AVDA. TRIUNVIRATO 4992 VILLA URQUIZA ,,,,1
02105,PROVINCIA DE JUJUY,OBRERO ROBERTO NUÑEZ 4355 ALMAGRO ,,,1,
02112,INSTITUTO SANTA MARIA DE LOS ANGELES,MANUELA PEDRAZA 3950 COGHLAN ,1,1,1,1
02107,ESCUELA INTEGRAL MAIMONIDES,TERRADA  545 FLORES ,1,1,,
02107,ESCUELA INTEGRAL MAIMONIDES,NAZCA AV. 750 FLORES ,,,1,
02111,QUINTINO BOCAYUVA,GRAL. CESAR DIAZ 3050 VILLA SANTA RITA ,,,1,
02107,MUSEO DE BELLAS ARTES GRAL URQUIZA,YERBAL 2370 FLORES ,,,1,
02113,LICEO Nº 09 SANTIAGO DERQUI DE 10,CONESA 1855 BELGRANO ,,,,1
02105,INSTITUTO BENITO NAZAR,AVDA. ESTADO DE ISRAEL 4230 ALMAGRO ,,1,1,1
02107,ESCUELA PARA EL HOMBRE NUEVO,BACACAY 2154 FLORES ,1,1,1,1
02105,ROSARIO VERA PEÑALOZA,PRINGLES 1165 ALMAGRO ,,,1,
02103,INSTITUTO ARCANGEL SAN MIGUEL,DR. TOMAS MANUEL DE ANCHORENA 41 BALVANERA ,1,1,1,1
02103,GERVASIO POSADAS,AVDA. SAN JUAN 2277 SAN CRISTOBAL ,,,1,
02104,INSTITUTO SAN ANTONIO DE PADUA,AVDA. TILCARA 3178 NUEVA POMPEYA ,,1,1,1
02103,INSTITUTO DON ORIONE,HIPOLITO YRIGOYEN 2074 BALVANERA 2084,,1,1,
02110,ERNESTO A. BAVIO,BAHIA BLANCA 1551 FLORESTA ,,,1,
02113,ESC. DE EDUC. MEDIA Nº 05 HEROES DE MALVINAS DE 10,AVDA. CRAMER 2136 BELGRANO ,,,,1
02113,INSTITUTO INCORPORADO PATROCINIO DE SAN JOSE,CONESA 1846 BELGRANO ,1,1,1,1
02110,PADRE CASTAÑEDA,MORON 3745 FLORESTA ,,,1,
02104,DR ADOLFO SALDIAS,ECHAURI 1576 NUEVA POMPEYA ,,,1,
02107,FLORENCIO VARELA,CARACAS 10 FLORES ,,,1,
02105,INSTITUTO CASA DE JESUS,AVDA. CORRIENTES 4471 ALMAGRO ,,1,1,1
02113,ESTEBAN ECHEVERRIA,MOLDES 1858 BELGRANO 1854,,,1,
02104,INSTITUTO FEDERICO GUILLERMO FRÖEBEL,AVDA. ENTRE RIOS 1661 PARQUE PATRICIOS ,1,1,1,1
02101,IFTS Nº 17 DE 01,VIAMONTE 872 SAN NICOLAS PISO 3,,,,
02103,INSTITUTO ISABEL CONDE DE HERNANDEZ,MORENO 1859 BALVANERA ,,1,1,
02108,JIC N° 03 DE 19,CORRALES 3420 VILLA SOLDATI ,,1,,
02112,JII N° 02 JUAN M. COGHLAN DE 15,TRONADOR 2861 COGHLAN ,,1,,
02111,CENTRO EDUCATIVO BUENOS AIRES,PEDRO LOZANO 2730 VILLA DEL PARQUE ,1,1,1,1
02108,GASPAR LUCILO BENAVENTO,CORRALES 3420 VILLA SOLDATI ,,,1,
02114,INSTITUTO HOGAR SAN BENITO,ARCE 322 PALERMO ,,1,1,
02103,DR GUILLERMO CORREA,SAAVEDRA 695 BALVANERA ,,,1,
02103,JII N° 01 JOSE FRANCISCO DE SAN MARTIN DE 06,HUMBERTO Iº 2861 SAN CRISTOBAL ,,1,,
02111,COLEGIO DEL TREBOL,BAIGORRIA 3054 VILLA DEL PARQUE ,1,1,1,
02104,ENRIQUE BANCHS,RONDEAU 2751 PARQUE PATRICIOS PISO ALA RONDEAU,,,1,
02104,JIC Nº 05 DE 06,CATULO CASTILLO 2750 PARQUE PATRICIOS INST. F.F. BERNASCONI,,1,,
02107,JIN D DE 11 SIN FRONTERAS (ESC.PRIM. Nº 15 DE 11),AVDA. CARABOBO 253 FLORES ,,1,,
02105,INSTITUTO AMERICA DEL SUR,AVDA. RIVADAVIA 4118 ALMAGRO ,,1,1,
02111,GABRIELA MISTRAL,JOSE LEON CABEZON 3446 VILLA DEVOTO ,,,1,
02115,IFTS Nº 20 HEROES DE MALVINAS DE 09,GURRUCHAGA 739 VILLA CRESPO ,,,,
02104,ESC.INTEGRAL RABINO ELIAS SULI,WENCESLAO VILLAFAÑE 1539 BARRACAS ,,1,1,
02101,CELIA MARTINEZ DE VARELA,AVDA. PASEO COLON 465 MONTSERRAT ,,1,1,
02101,INST.SAN FRANCISCO,MORENO 343 MONTSERRAT ,,1,1,
02103,IFTS Nº 19 DE 06,CATAMARCA 143 BALVANERA ,,,,
02113,INSTITUTO  GRAL. SAN MARTIN,IBERA 2351 NUÑEZ ,,,,1
02113,CORONEL BRANDSEN,JUANA AZURDUY 2541 NUÑEZ ,,,1,
02110,PREFECTURA NAVAL ARGENTINA,SIMBRON 5821 VILLA REAL ,,,1,
02112,GREGORIA MATORRAS Y DEL SER DE SAN MARTIN,VALLEJOS 2555 VILLA PUEYRREDON ,,,1,
02106,COLEGIO INTEGRAL CABALLITO,DR. JUAN FELIPE ARANGUREN 723 CABALLITO ,1,1,1,
02113,JIN A DE 10 (ESC. PRIM. Nº 09 DE 10),O'HIGGINS 3050 NUÑEZ PISO 1º,1,1,,
02113,JIN A DE 10 (ESC. PRIM. Nº 10 DE 10),11 DE SEPTIEMBRE DE 1888 3451 NUÑEZ ,,1,,
02113,JIN A DE 10 (ESC. PRIM. Nº 20 DE 10),AVDA. CONGRESO 1553 NUÑEZ ,,1,,
02101,ESC. POLITECNICA MANUEL BELGRANO DE 04,BOLIVAR 346 MONTSERRAT ,,,,1
02104,BERNARDO DE IRIGOYEN,AVDA. MANUEL MONTES DE OCA 439 BARRACAS ,,,1,
02104,ESTADO PLURINACIONAL DE BOLIVIA,GRAL. HORNOS 530 BARRACAS ,,,1,
02104,SABINA BOVE DE BOZZALLA,AVDA. AMANCIO ALCORTA 3402 NUEVA POMPEYA ,,,1,
02104,JOSE PEDRO VARELA,LUZURIAGA 1571 BARRACAS ,,,1,
02104,LORENZO ANADON,TRAFUL 3847 NUEVA POMPEYA ,,,1,
02104,JIC N° 04 DE 05,CACHI 77 NUEVA POMPEYA ,,1,,
02115,ESC. TEC. Nº 32 GRAL JOSE DE SAN MARTIN DE 14,TEODORO GARCIA 3899 CHACARITA ,,,,1
02114,INSTITUTO SAN MARTIN DE TOURS,AVDA. PTE. FIGUEROA ALCORTA 3380 PALERMO ,1,1,1,1
02102,DR. RAFAEL HERRERA VEGAS,AVDA. GRAL. LAS HERAS 3086 RECOLETA ,,,1,
02114,INSTITUTO PRIVADO COLEGIO BAYARD,JERONIMO SALGUERO 2969 PALERMO ,,,,1
02104,ARZOBISPO MARIANO ANTONIO ESPINOSA,AVDA. MANUEL MONTES DE OCA 807 BARRACAS ,,,1,
02104,MIGUEL DE AZCUENAGA,PICHINCHA 1873 PARQUE PATRICIOS ,,,1,
02111,INSTITUTO NTA.SRA.DE GRACIA Y BUEN REMEDIO,VALLEJOS 4746 VILLA DEVOTO ,1,1,1,1
02107,ESC.DE COM.Nº21 CAP.DE NAVIO HIPOLITO BOUCHARD DE11,PUMACAHUA 390 FLORES ,,,,1
02113,REPUBLICA DOMINICANA,AVDA. CONGRESO 3045 NUÑEZ ,,,1,
02115,HERMINIA BRUMANA,FITZ ROY 171 VILLA CRESPO ,,,1,
02103,MAESTRO JORGE LUIS CHINETTI,URIBURU 876 SAN CRISTOBAL ESTADOS UNIDOS 3141,,,1,
02103,JIC Nº03 FRYDA SCHULTZ DE MANTOVANI DE 06,SAAVEDRA 695 BALVANERA ,,1,,
02115,INSTITUTO CAROLINA ESTRADA DE MARTINEZ,AVDA. DEL CAMPO 1653 VILLA ORTUZAR ,1,1,1,1
02115,ESC. DE COM. Nº 24 DALMACIO VELEZ SARSFIELD DE 14,AVDA. DEL CAMPO 1340 PATERNAL ,,,,1
02111,FRANCISCO BEIRO,BOLIVIA 2569 VILLA DEL PARQUE ,,,1,
02113,INSTITUTO SAN MAXILIMIANO KOLBE,ZAPIOLA 1680 BELGRANO ,,1,1,1
02112,CARLOS GARDEL,AVDA. CRISOLOGO LARRALDE 5934 VILLA URQUIZA ,,,1,
02104,ESC. TEC. Nº 31 MAESTRO QUINQUELA DE 04,AVDA. DON PEDRO DE MENDOZA 1777 BOCA ,,,,1
02113,ESC. DE COM. Nº 07 MANUEL BELGRANO DE 10,AVDA. MONROE 3061 BELGRANO ,,,,1
02113,ESCUELA ARGENTINA GENERAL BELGRANO,AVDA. MONROE 3021 BELGRANO ,,1,1,1
02104,COLEGIO SAN JUAN EVANGELISTA,OLAVARRIA 486 BOCA ,1,1,1,1
02101,HIPOLITO YRIGOYEN,AVDA. SAN JUAN 353 SAN TELMO ,,,1,
02103,ESC. TEC. Nº 11 MANUEL BELGRANO DE 06,COCHABAMBA 2830 SAN CRISTOBAL ,,,,1
02104,INSTITUTO SANTA FELICITAS DE SAN VICENTE DE PAUL,PINZON 1480 BARRACAS ,,1,1,1
02101,ESC. TEC. Nº 12 LIB. GRAL. SAN MARTIN DE 01,AVDA. DEL LIBERTADOR 238 RETIRO ,,,,1
02113,COLEGIO INTERNACIONAL DE LAS ISLAS,VIRREY DEL PINO 2255 BELGRANO ,1,1,1,
02113,COLEGIO INTERNACIONAL DE LAS ISLAS,AMENABAR 1840 BELGRANO ,,,,1
02109,INSTITUTO SAN PIO X,MANUEL DE ARTIGAS  5221 MATADEROS ,1,1,1,1
02109,INST. SAN COSME Y SAN DAMIAN,MOLINA  1796 MATADEROS ,,,1,
02109,INST. SAN COSME Y SAN DAMIAN,MOLINA  1740 MATADEROS ,1,1,,
02109,INST. SAN COSME Y SAN DAMIAN,"SCHMIDL, ULRICO 7432 MATADEROS ",,,,1
02109,ARISTOBULO DEL VALLE,CARHUE 2157 MATADEROS ,,,1,
02115,GENERAL MARIANO ACHA,ROSETI 1450 VILLA ORTUZAR ,,,1,
02115,ALTE. SEGUNDO R. STORNI,MARTINEZ ROSAS 1364 VILLA CRESPO ,,,1,
02115,RUBEN DARIO,OTERO 271 CHACARITA ,,,1,
02104,CARLOS DELLA PENNA,DR. EDUARDO BRAUN MENENDEZ 260 BOCA ,,,1,
02104,INSTITUTO ZACCARIA,AVDA. MANUEL MONTES DE OCA 1844 BARRACAS ,1,1,1,1
02104,REPUBLICA DE CHILE,SUAREZ 1145 BOCA ,,,1,
02103,MARIANO MORENO,MORENO 2104 BALVANERA ,,,1,
02101,INST  JOSEFA CAPDEVILLA DE GUTIERREZ,ARROYO 931 RETIRO ,1,1,1,
02113,ESCUELA DE MUSICA DE BS.AS,CIUDAD DE LA PAZ 1831 BELGRANO ,,,,
02113,INSTITUTO PRIVADO SAN BRENDANO,SUPERÍ  2057 BELGRANO ,,,1,1
02101,HIPOLITO VIEYTES,PERU 946 SAN TELMO ,,,1,
02113,PROF. RODOLFO SENET,AVDA. CRAMER 3271 NUÑEZ ,,,1,
02113,ESC. DE ENFER. Y ESPEC. PARAM. DE LA CRUZ ROJA ARGENTINA,QUESADA 2602 NUÑEZ FILIAL SAAVEDRA,,,,
02113,BUENOS AIRES ENGLISH HIGH SCHOOL,AVDA. MELIAN 1880 BELGRANO ,1,1,1,
02112,JOSE HERNANDEZ,LA PAMPA 3855 VILLA URQUIZA ,,,1,
02113,INSTITUTO MEKHITARISTA,VIRREY DEL PINO 3511 BELGRANO ,1,1,1,1
02113,INSTITUTO ANUNCIACION DE MARIA,VIRREY DEL PINO 3541 BELGRANO ,,1,1,1
02101,ENS Nº 03 BERNARDINO RIVADAVIA DE 04,BOLIVAR 1235 SAN TELMO ,,1,1,1
02108,ENS Nº 03 BERNARDINO RIVADAVIA DE13,SARAZA 4204 VILLA LUGANO TTE. PRIMERO ROBERTO NESTOR ESTEVEZ S/N ENTRE CASTAÑARES Y SARAZA,,,,
02105,ESC. CENTRAL DE ESP. PARAMEDICAS CRUZ ROJA ARGENT.,MORENO 3363 ALMAGRO ,,,,
02104,ALMIRANTE GUILLERMO BROWN,ARISTOBULO DEL VALLE 471 BOCA ,,,1,
02104,HOGAR DE LA INFANCIA DE LA BOCA,MARTIN RODRIGUEZ 864 BOCA ,,1,1,1
02104,JIC N° 02 CARLOS DELLA PENNA DE 04,DR. EDUARDO BRAUN MENENDEZ 260 BOCA ,1,1,,
02101,INSTITUTO PRIVADO SIMON BOLIVAR,BOLIVAR 1163 SAN TELMO ,,,,1
02115,DR LUIS AGOTE,AVDA. JORGE NEWBERY 3664 CHACARITA ,,,1,
02115,INSTITUTO RESURRECCION DEL SEÑOR,AVDA. DORREGO 894 CHACARITA ,1,1,1,
02115,CARMEN CATREN DE MENDEZ CASARIEGO,AVDA. JORGE NEWBERY 4436 CHACARITA ,,,1,
02110,JIN D DE 13 (ESC. PRIM. Nº 01 DE 13),RAFAELA 5159 VILLA LURO ,,1,,
02110,JIN D DE 13 (ESC. PRIM. Nº 06 DE 13),CNEL. RAMON L. FALCON 4801 VILLA LURO ,,1,,
02110,JIN D DE 13 (ESC. PRIM. Nº 07 DE 13),AVDA. JUAN BAUTISTA ALBERDI 4755 VILLA LURO ,,1,,
02109,JIN D DE 13 (ESC. PRIM. Nº 21 DE 13),JOSE ENRIQUE RODO 4431 PARQUE AVELLANEDA ,,1,,
02109,JIN D DE 13 (ESC. PRIM. Nº 24 DE 13),AVDA. BRUIX 4620 PARQUE AVELLANEDA ,,1,,
02103,INST. HOGAR DE NIÑOS RAMON L. FALCON,LA RIOJA 660 BALVANERA ,,,,1
02109,DRA. ELVIRA RAWSON DE DELLEPIANE,SAN PEDRO 4457 PARQUE AVELLANEDA ,,,1,
02110,PROF. JOSE ONAINDIA,RAFAELA 5159 VILLA LURO ,,,1,
02113,PABLO A. PIZZURNO,AVDA. MONROE 3000 BELGRANO ,,,1,
02113,EI Nº 06 MADRE EUFRASIA IACONIS DE 10,BLANCO ENCALADA 3783 BELGRANO 3485,1,1,,
02112,INSTITUTO NTRA. SRA. DEL CARMEN,ROQUE PEREZ 2786 COGHLAN ,,1,1,1
02101,INSTITUTO PRIVADO JESUS MARIA,URUGUAY 1241 RETIRO ,1,1,1,1
02101,INSTITUTO SAN MARON,PARAGUAY 834 RETIRO ,,1,1,1
02103,ESC. DE COM. Nº 2 DR. ANTONIO BERMEJO DE 01,RIOBAMBA 623 BALVANERA ,,,,1
02101,INSTITUTO  A.B.M.,MARCELO T. DE ALVEAR 1155 RETIRO ,,,,
02101,INSTITUTO COLEGIO DE NUESTRA SEÑORA,ESMERALDA 759 SAN NICOLAS ,,1,1,1
02104,IGNACIO FERMIN RODRIGUEZ,PJE. LA CONSTANCIA 2524 NUEVA POMPEYA ,,,1,
02107,JOSE ENRIQUE RODO,PTE. CAMILO TORRES Y TENORIO 2147 FLORES Bª RIVADAVIA,,,1,
02101,INSTITUTO INDUSTRIAL LUIS A.HUERGO,PERU 759 SAN TELMO ,,,,1
02108,SOLDADO DE MALVINAS,GOLETA SANTA CRUZ 6999 VILLA LUGANO ALT.GRAL PAZ 14700,,,1,
02108,INSTITUTO DON ORIONE,AVDA. PIEDRA BUENA 3848 VILLA LUGANO ,,1,1,1
02102,INSTITUTO PADRE LUIS M. ETCHEVERRY BONEO,JUNCAL 2131 RECOLETA ,,1,1,1
02115,INSTITUTO EDUCACIONAL SANTA TERESITA,QUIROS 2941 PARQUE CHAS ,1,1,1,
02103,CORNELIO SAAVEDRA,SARMIENTO 2250 BALVANERA ,,,1,
02103,ASOCIACION ESCUELA CANGALLO,PRES. JOSÉ E. URIBURU  253 BALVANERA ,1,1,1,1
02103,JIN B DE 01 (ESC. PRIM. N° 14 DE 1),SARMIENTO 2250 BALVANERA ,,1,,
02103,JIN B DE 01 (ESC. PRIM. N° 10 DE 1),LAVALLE 2366 BALVANERA PISO 1º,,1,,
02115,ALFREDO RODOLFO BUFANO,GRAL. MANUEL A. RODRIGUEZ 2332 PATERNAL ,,,1,
02115,PROVINCIA DEL NEUQUEN,ALMTE. FRANCISCO J. SEGUI 2580 PATERNAL ,,,1,
02101,ESC. TEC. Nº 01 INGENIERO OTTO KRAUSE DE 04,AVDA. PASEO COLON 650 MONTSERRAT ,,,,1
02101,INST. DE ENSEÑANZA SUP EN LENGUAS VIVAS JUAN R.FERNANDEZ DE 01,CARLOS PELLEGRINI 1515 RETIRO ,,,1,1
02104,INST. DE ENSEÑANZA SUP EN LENGUAS VIVAS JUAN R.FERNANDEZ DE 19,ANIBAL PEDRO ARBELETCHE 1052 NUEVA POMPEYA ,,,,
02113,INSTITUTO AEQUALIS,AVDA. CRAMER 1222 COLEGIALES ,1,1,1,
02113,INST INCORPORADO RABINO JOSE CARO,MOLDES 2449 BELGRANO ,1,1,1,1
02113,INST INCORPORADO RABINO JOSE CARO,ECHEVERRIA 1166 BELGRANO ,,,,1
02104,PROVINCIA DE SAN LUIS,CACHI 77 NUEVA POMPEYA ,,,1,
02113,CASTO MUNITA,CUBA 2039 BELGRANO 2041,,,1,
02115,CNEL MAYOR IGNACIO ALVAREZ THOMAS,TERRADA 3983 AGRONOMIA ,,,1,
02112,INST.EDUC.ARG.NTRA.SRA.DE LUJAN,COCHRANE 2371 VILLA PUEYRREDON ,,,1,1
02112,INST.EDUC.ARG.NTRA.SRA.DE LUJAN,COCHRANE 2341 VILLA PUEYRREDON ,1,1,,
02104,JII Nº 01 QUINQUELA MARTIN DE 04,GRAL. GREGORIO ARAOZ DE LAMADRID 648 BOCA ,,1,,
02104,AGUSTIN RAFAEL CAFFARENA,NECOCHEA 1136 BOCA ,,,1,
02115,CARMEN SONDA DE PANDOLFINI,AVDA. SAN MARTIN 5021 AGRONOMIA ,,,1,
02112,EJERCITO ARGENTINO,AVDA. NAZCA 5168 VILLA PUEYRREDON ,,,1,
02104,INSTITUTO SAN VICENTE DE PAUL,24 DE NOVIEMBRE 1665 PARQUE PATRICIOS ,,1,1,1
02104,JOSE MARIA GUTIERREZ,LA RIOJA 1846 PARQUE PATRICIOS ,,,1,
02102,INSTITUTO INMACULADA CONCEPCION DE MARIA,AVDA. CORDOBA 1739 RECOLETA ,,,,1
02103,UNIVERSITAS ESTUDIOS SUPERIORES,LAVALLE 1838 BALVANERA ,,,,
02103,INSTITUTO CORAZON DE JESUS,AYACUCHO 474 BALVANERA ,1,1,1,1
02104,JII N 10 DE 04,MARTIN RODRIGUEZ 425 BOCA ,,1,,
02101,DR. GUILLERMO RAWSON,HUMBERTO Iº 343 SAN TELMO ,,,1,
02107,LICEO Nº 05 P. GUAGLIANOME DE 11,AVDA. CARABOBO 286 FLORES ,,,,1
02107,ESC.TEC.Nº 05 MARIA DE LOS REMEDIOS DE ESCALADA DE SAN MARTIN DE 11,AVDA. JUAN BAUTISTA ALBERDI 1845 FLORES ,,,,1
02107,INSTITUTO SARA CHAMBERLAIN DE ECCLESTON,AVDA. CARABOBO 56 FLORES ,1,1,1,1
02112,INSTITUTO DAMASA ZELAYA DE SAAVEDRA,AVDA. ALBARELLOS 2367 VILLA PUEYRREDON ,1,1,1,
02115,CONGRESO DE TUCUMAN,PEDRO MORAN 2899 AGRONOMIA ,,,1,
02107,INSTITUTO CASA VERDE,LAUTARO 157 FLORES 157,1,1,1,
02101,JIN B DE 05 (ESC. PRIM. N° 06 DE 05),SAN JOSE 1985 CONSTITUCION ,,1,,
02104,JIN B DE 05 (ESC. PRIM. N°18 DE 05),AVDA. CASEROS 2152 PARQUE PATRICIOS ,,1,,
02104,JIN B DE 05 (ESC. PRIM. N° 26 DE 05),PICHINCHA 1873 PARQUE PATRICIOS ,,1,,
02111,SAN JUAN BOSCO,MERCEDES 4966 VILLA DEVOTO ,,,1,
02112,HELENA LARROQUE DE ROFFO,MEDEYROS 3555 VILLA URQUIZA ,,,1,
02104,INSTITUTO NUESTRA SEÑORA DEL BUEN CONSEJO,SANTA MARIA DEL BUEN AIRE 953 BARRACAS ,,1,1,1
02104,JII Nº 02 ANTONIO ABERASTAIN DE 05,SAN ANTONIO 1136 BARRACAS ,1,1,,
02113,ESC. TEC. Nº 28 REPUBLICA FRANCESA DE 10,CUBA 2410 BELGRANO ,,,,1
02104,ESC. DE COM. Nº 01 JOAQUIN V. GONZALEZ DE 04,BENITO QUINQUELA MARTIN 1649 BARRACAS ,,,,1
02113,INSTITUTO LEONARDO SWORN,CONDE  1717 BELGRANO ,1,1,1,1
02101,COLEGIO Nº 01 BERNARDINO RIVADAVIA DE  03,AVDA. SAN JUAN 1545 CONSTITUCION ,,,,1
02101,AGUSTIN ALVAREZ,HUMBERTO Iº 1573 CONSTITUCION ,,,1,
02101,JII N° 01 JUANITO LAGUNA DE 03,HUMBERTO Iº 1573 CONSTITUCION ,1,1,,
02101,DR. RICARDO GUTIERREZ,PTE. LUIS SAENZ PEÑA 1215 CONSTITUCION ,,,1,
02101,INSTITUTO ROSA ANCHORENA DE IBAÑEZ,AVDA. SAN JUAN 1774 CONSTITUCION ,,1,1,
02101,INSTITUTO LA PROVIDENCIA,COCHABAMBA 1414 CONSTITUCION ,,1,1,1
02103,CARLOS PELLEGRINI,AVDA. ENTRE RIOS 1341 SAN CRISTOBAL ,,,1,
02108,ESC. DE COM. Nº 12 JUAN XXIII DE 21,AQUINO 6040 VILLA LUGANO ,,,,1
02108,CRISTOBAL COLON,AVDA. LARRAZABAL 4051 VILLA LUGANO ,,,1,
02108,EI N° 05 HEBE SAN MARTIN DUPRAT DE 21,FONROUGE 4211 VILLA LUGANO VILLA 20,1,1,,
02108,INST. OBRA DE LA CONSER. DE LA FE Nº 5 FUND. MACNAB BERNAL,SALADILLO 5252 VILLA RIACHUELO ,,1,1,1
02102,ESCUELA PRIMARIA SEPTIEMBRE JARDINAR,LAPRIDA 1871 RECOLETA ,1,1,1,
02103,INSTITUTO INTEGRAL TALPIOT,AZCUENAGA 736 BALVANERA 4961-3610,,,,1
02103,PRESIDENTE MANUEL QUINTANA,LAVALLE 2366 BALVANERA ,,,1,
02102,BERNARDINO RIVADAVIA,LARREA 854 RECOLETA ,,,1,
02114,WENCESLAO POSSE,JUNCAL 3131 PALERMO ,,,1,
02114,JIC N° 03 DE 01,JUNCAL 3185 PALERMO ,1,1,,
02102,C.Y F.PIZARRO Y M.PIZARRO Y MONJE,PEÑA 2670 RECOLETA ,,,1,
02108,ESC. DE COM. Nº 06 AMERICA DE 13,AVDA. ESCALADA 2890 VILLA LUGANO ,,,,1
02101,COLEGIO DON BOSCO,SOLIS 252 MONTSERRAT ,,,1,1
02103,ESC. DE COM. Nº 05 JOSE DE SAN MARTIN DE 03,AVDA. ENTRE RIOS 757 BALVANERA ,,,,1
02115,COLEGIO BUENOS AIRES S.R.L,ACEVEDO 357 VILLA CRESPO ,1,1,1,1
02104,MANUEL DE SARRATEA,VIEYTES 1469 BARRACAS ,,,1,
02105,INSTITUTO MARIA AUXILIADORA,YAPEYU 132 ALMAGRO ,,1,1,1
02105,DR ANTONIO BERMEJO,AVDA. BELGRANO 3767 ALMAGRO ,,,1,
02105,INSTITUTO SAN FRANCISCO DE SALES,HIPOLITO YRIGOYEN 3900 ALMAGRO ,,1,1,1
02103,BRIG. GRAL. JOSE M. ZAPIOLA,GRAL. URQUIZA 227 BALVANERA ,,,1,
02105,SALVADOR MARIA DEL CARRIL,QUINTINO BOCAYUVA 620 ALMAGRO ,,,1,
02105,MARTINA SILVA DE GURRUCHAGA,AVDA. BOEDO 657 ALMAGRO ,,,1,
02110,MONTE CASTRO,AVDA. ALVAREZ JONTE 4651 MONTE CASTRO ,,,1,
02109,INSTITUTO SAN CAYETANO,CUZCO 176 LINIERS ,1,1,1,1
02110,INSTITUTO SAN RAFAEL,BENITO JUAREZ 2159 MONTE CASTRO ,,1,1,1
02108,JIC N° 04 JOSE LIBERTELLA DE 21,JOSE IGNACIO RUCCI 3961 VILLA LUGANO ,,1,,
02108,PROVINCIA DE TUCUMAN,AVDA. RIESTRA 5030 VILLA LUGANO ,,,1,
02108,INSTITUTO ROBERTO ARLT,MURGUIONDO 4458 VILLA LUGANO ,1,1,1,1
02108,JUDITH Y DEMETRIO DEMARCHI,JOSE IGNACIO RUCCI 3961 VILLA LUGANO ,,,1,
02102,HOGAR CASA DE MISERICORDIA,AZCUENAGA 1654 RECOLETA ,,1,1,
02108,COLEGIO SAN MARTIN DE LOS ANDES,MARTINIANO LEGUIZAMÓN 3951 VILLA LUGANO ,,,,1
02108,COLEGIO SAN MARTIN DE LOS ANDES,AQUINO 5654 VILLA LUGANO ,1,1,1,
02102,INST. NUESTRA SEÑORA DE LA MISERICORDIA,AZCUENAGA 1630 RECOLETA ,1,1,1,1
02112,INSTITUTO BEATA IMELDA,ANDONAEGUI 2287 VILLA URQUIZA ,1,1,1,1
02102,INSTITUTO SAN PABLO,JOSE ANDRES PACHECO DE MELO 2300 RECOLETA ,1,1,1,1
02104,INSTITUTO NUEVA POMPEYA,FOURNIER 3157 NUEVA POMPEYA ,,1,1,1
02110,INSTITUTO SANTISIMO SACRAMENTO,BACACAY 4896 VELEZ SARSFIELD ,,1,1,1
02110,ALEJANDRO AGUADO,CERVANTES 1911 MONTE CASTRO ,,,1,
02110,ESC. DE COM. Nº 33 MAIPU DE 18,AVDA. ALVAREZ JONTE 5075 MONTE CASTRO ,,,,1
02110,BASE AEREA VICECOMODORO MARAMBIO,YERBAL 4965 VILLA LURO ,,,1,
02110,INSTITUTO ESPIRITU SANTO,AVDA. AVELLANEDA 4455 VELEZ SARSFIELD ,1,1,1,1
02110,INSTITUTO JUAN BAUTISTA BERTHIER,BACACAY 4747 VELEZ SARSFIELD ,1,1,1,1
02105,INSTITUTO PRIVADO ARGENTINO JAPONES EN BUENOS AIRES,YATAY 261 ALMAGRO ,1,1,1,1
02115,INSTITUTO PRIVADO REGINA VIRGINUM,LUIS VIALE 420 VILLA CRESPO ,1,1,1,1
02115,FRANCISCO DESIDERIO HERRERA,CAMARGO 725 VILLA CRESPO ,,,1,
02115,DELFIN JIJENA,OLAYA 1565 VILLA CRESPO ,,,1,
02103,INSTITUTO PRIVADO DE LA SALLE,RIOBAMBA  650 BALVANERA ,1,1,1,1
02103,INSTITUTO PAULA MONTAL,VIAMONTE 1892 BALVANERA ,,1,1,1
02103,INSTITUTO TEA Y DEPORTEA,LAVALLE 2083 BALVANERA ,,,,
